order_item_id,order_id,product_id,quantity,unit_price,total_price,order_date,order_status,created_at,updated_at,ingestion_timestamp,source_system
5953,116974,B0CVHDMRZV,3,375.25,1125.75,10/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5954,116974,B09V3BDDDR,2,24.99,49.98,10/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5955,116974,B084KRFRZY,3,19.33,57.99,10/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5956,117121,B07PKHBJPR,1,49.0,49.0,12/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5957,117121,B08LV22Y3V,3,52.54,157.62,12/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5958,117121,B07F22V7JX,1,53.99,53.99,12/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5959,117121,B07VNPNLB5,3,165.98,497.94,12/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5960,117121,B0BX4CR6MP,3,21.0,63.0,12/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5961,117226,B07V8K5TBX,2,12.9,25.8,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5962,117226,B0C1RRTHY7,3,116.0,348.0,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5963,117226,B0FCG7WR25,2,77.5,155.0,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5964,117226,B00MOUZAS6,2,33.08,66.16,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5965,117226,B0778XY3YK,2,143.0,286.0,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5966,117282,B00551ORY4,1,63.82,63.82,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5967,117282,B0D7J34RWF,1,143.69,143.69,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5968,117282,B0FCYNQC1W,1,569.53,569.53,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5969,117282,B0BY6HVRY3,1,81.0,81.0,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5970,117282,B09DGS4YNP,2,21.9,43.8,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5971,117408,B09F97S6JC,1,34.0,34.0,8/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5972,117408,B07P3FDL78,1,35.28,35.28,8/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5973,117408,B086QHWV7D,3,41.0,123.0,8/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5974,117408,B07N7FVH5B,1,24.0,24.0,8/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5975,117408,B000SQM5PE,1,108.63,108.63,8/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5976,117583,B07P1HJBDT,2,45.0,90.0,11/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5977,117583,B00KQECP0I,1,209.0,209.0,11/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5978,117590,B0B82V6QB1,2,30.0,60.0,12/8/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5979,117590,B0721SW8NP,2,30.0,60.0,12/8/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5980,117590,B0CJ99G8LD,1,122.46,122.46,12/8/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5981,117604,B0BFFL29BZ,1,39.99,39.99,9/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5982,117604,B08217HVQT,2,56.99,113.98,9/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5983,117625,B0BNL7CXTW,1,46.17,46.17,5/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5984,117625,B016F2N2JM,1,597.0,597.0,5/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5985,117625,B07LCB5Q7X,3,57.6,172.8,5/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5986,117625,B0BTM6QQPY,1,1254.0,1254.0,5/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5987,117660,B0DCBZHJ3V,2,249.74,499.48,12/30/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5988,117681,B09496CL9N,3,39.79,119.37,4/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5989,117681,B07XVSKV57,1,20.9,20.9,4/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5990,117681,B0747G288W,2,89.58,179.16,4/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5991,117681,B06XW6DZRZ,1,161.36,161.36,4/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5992,117849,B0C61TGH4V,1,108.0,108.0,4/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5993,117849,B0D6Z1X8PS,1,174.02,174.02,4/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5994,117849,B0C8MJN45N,2,28.0,56.0,4/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5995,117849,B0BMPVTLLS,2,240.53,481.06,4/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5996,117912,B0D2KSRG74,3,255.0,765.0,2/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5997,117919,B0F4CNCH9S,2,61.12,122.24,8/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5998,117919,B08LB257H9,2,18.89,37.78,8/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
5999,118052,B0C4VSWBHJ,2,113.5,227.0,5/6/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6000,118052,B094XTX1F4,3,71.89,215.67,5/6/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6001,118052,B0BFJDTZCB,1,114.91,114.91,5/6/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6002,118073,B077QXFHTT,3,14.0,42.0,8/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6003,118101,B00I4QTJNG,2,74.0,148.0,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6004,118101,B0BJ4KZGDZ,2,55.0,110.0,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6005,118101,B0D88V66ZX,2,83.98,167.96,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6006,118101,B0BHJG39KH,2,205.0,410.0,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6007,118129,B0DCVJ2P6D,2,48.0,96.0,12/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6008,118129,B0D3PPSSV9,2,64.51,129.02,12/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6009,118178,B08XQVBT5B,2,33.99,67.98,3/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6010,118178,B083H7WWQ8,3,197.89,593.67,3/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6011,118255,B0CJ9WJG1X,1,324.0,324.0,3/11/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6012,118255,B0D3QC58L7,1,62.91,62.91,3/11/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6013,118255,B003N18GTA,2,,,3/11/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6014,118311,B09G13R7Z9,3,169.0,507.0,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6015,118311,B08V1LQ7WT,1,23.51,23.51,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6016,118311,B0CY4WSL8V,3,,,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6017,118311,B0874X3838,3,79.0,237.0,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6018,118311,B0BC2DHWD2,3,165.32,495.96,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6019,118332,B0848W1SRC,3,308.77,926.31,12/16/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6020,118332,B098B4879F,2,46.36,92.72,12/16/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6021,118332,B0DBZY3RJG,2,189.0,378.0,12/16/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6022,118332,B00WW7574S,1,38.18,38.18,12/16/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6023,118500,B01J89T6RG,1,50.43,50.43,11/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6024,118500,B07XSK9H1H,1,131.23,131.23,11/17/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6025,118514,B0CR1C63MH,3,38.99,116.97,2/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6026,118514,B000GB1R7S,3,77.0,231.0,2/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6027,118570,B07RV9BRVZ,2,34.99,69.98,11/13/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6028,118570,B0018JEVF2,2,436.0,872.0,11/13/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6029,118570,B0BH58T4G5,3,14.14,42.42,11/13/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6030,118626,B08V4LGY5L,1,109.0,109.0,8/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6031,118626,B07J9Z2WK6,3,68.99,206.97,8/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6032,118626,B08XYPVQ3J,1,71.8,71.8,8/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6033,118626,B00R7JM0S2,3,68.0,204.0,8/15/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6034,118689,B0CV52GXF8,2,36.99,73.98,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6035,118689,B07NYZMSMK,1,30.99,30.99,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6036,118689,B0CSFRGRH8,2,109.0,218.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6037,118689,B086ZNH1XR,1,89.0,89.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6038,118689,B0BNL6YY97,3,59.0,177.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6039,118745,B0BH3423JK,2,48.9,97.8,6/11/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6040,118759,B0CFR8NK8P,1,192.99,192.99,11/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6041,118899,B0BJ4MRR6W,3,79.0,237.0,3/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6042,118913,B0FHWG4N8Z,3,68.99,206.97,6/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6043,118913,B08V1LF2S4,1,33.0,33.0,6/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6044,118913,B07PP62MFL,1,159.99,159.99,6/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6045,118913,B003WQAHA2,3,422.17,1266.51,6/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6046,118934,B07JFXW454,1,110.0,110.0,8/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6047,118934,B075F6JNTP,1,69.0,69.0,8/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6048,118934,B0C8VHXN62,1,114.0,114.0,8/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6049,118934,B0D99TVKCW,2,117.0,234.0,8/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6050,118934,B00KGSICBU,2,85.0,170.0,8/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6051,118969,B0BJ4MRR6W,1,79.0,79.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6052,118969,B012CRBZU2,2,75.0,150.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6053,118969,B0BTVWQRWJ,3,109.0,327.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6054,118969,B01N7W36MX,1,230.65,230.65,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6055,118969,B07K6RPN4Q,3,84.0,252.0,10/2/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6056,119018,B0CDRPD37T,1,47.94,47.94,11/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6057,119018,B0CKGPWSDC,2,321.7,643.4,11/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6058,119025,B0CDL1XL8S,2,49.0,98.0,2/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6059,119025,B08QW4Q38K,3,219.0,657.0,2/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6060,119025,B08BWTJ3L6,3,26.98,80.94,2/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6061,119025,B07S9BJCQS,2,89.0,178.0,2/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6062,119025,B01AO5H76U,1,179.27,179.27,2/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6063,119074,B0C29RBY4P,2,174.17,348.34,3/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6064,119074,B0DHCGRN2C,2,34.0,68.0,3/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6065,119123,B0B68CSDCD,1,35.9,35.9,3/13/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6066,119165,B0C2Z8486B,3,35.52,106.56,10/31/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6067,119186,B0DPJ8TX66,3,295.0,885.0,5/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6068,119445,B0BRV6NTPX,2,22.65,45.3,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6069,119445,B0BC67VNCK,1,65.36,65.36,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6070,119445,B0D3Q6T52N,3,50.4,151.2,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6071,119445,B0DTHY2JTH,1,405.66,405.66,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6072,119445,B071L9FPYP,1,270.41,270.41,6/26/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6073,119515,B00T7U73U4,1,29.0,29.0,8/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6074,119515,B07PVBT5G7,2,,,8/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6075,119515,B09DGSXG3Q,1,37.35,37.35,8/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6076,119641,B09VTKXDX4,3,74.25,222.75,9/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6077,119641,B0DJMHYG67,1,52.15,52.15,9/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6078,119683,B0DTJHD491,2,89.0,178.0,3/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6079,119683,B0007QCQGI,3,208.29,624.87,3/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6080,119683,B09S7QJCLV,3,124.7,374.1,3/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6081,119683,B0D2NVRSTK,1,112.7,112.7,3/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6082,119823,B0CP27TCY7,1,60.0,60.0,6/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6083,119823,B08B4X616P,3,15.5,46.5,6/4/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6084,119865,B0BDMHHW4M,1,13.88,13.88,6/21/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6085,119865,B08V1KPX7P,1,68.0,68.0,6/21/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6086,119865,B0B7JQN5BL,1,84.0,84.0,6/21/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6087,119935,B0F9YMTW4M,3,56.99,170.97,11/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6088,119935,B0DFGT13DR,1,103.5,103.5,11/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6089,119935,B0B3T7SCYQ,3,15.86,47.58,11/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6090,119935,B0C7KP5GPD,3,311.0,933.0,11/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6091,119935,B07P6J8Z3J,2,26.0,52.0,11/10/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6092,119963,B079CJLHJX,2,101.36,202.72,11/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6093,119963,B079HMNF64,1,116.94,116.94,11/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6094,120005,B0FD7Q77HK,2,249.0,498.0,3/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6095,120005,B078Y3J2YQ,2,62.55,125.1,3/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6096,120082,B0822C1Z4Q,2,96.18,192.36,3/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6097,120082,B0D5HFMSZ9,2,135.49,270.98,3/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6098,120082,B096RSDH3Z,3,29.23,87.69,3/25/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6099,120180,B0B75LRLMF,3,868.5,2605.5,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6100,120180,B0CRR2S1KV,3,178.82,536.46,7/14/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6101,120250,B08G4CWCJ5,2,24.91,49.82,9/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6102,120250,B0DQP25LZC,1,247.28,247.28,9/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6103,120250,B0F9YMTW4M,3,56.99,170.97,9/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6104,120250,B0CLP89WDX,2,218.01,436.02,9/19/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6105,120257,B0DK3XB1YK,2,189.0,378.0,9/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6106,120257,B07RTVP6JL,3,25.0,75.0,9/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6107,120257,B0CDRM63KN,3,78.47,235.41,9/22/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6108,120355,B0CZHGRXSQ,1,383.33,383.33,9/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6109,120355,B08R4LJNGY,1,29.64,29.64,9/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6110,120355,B0DR8PDG72,2,284.56,569.12,9/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6111,120355,B0DPLQ619K,3,642.58,1927.74,9/18/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6112,120369,B006WFRDW0,1,50.0,50.0,10/28/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6113,120369,B0BH4MZ58B,3,29.0,87.0,10/28/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6114,120369,B0DLG3MRSR,3,48.0,144.0,10/28/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6115,120369,B01GH5GM5S,3,178.98,536.94,10/28/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6116,120530,B07DQLXMD4,2,145.99,291.98,4/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6117,120530,B000VK3RPE,1,196.85,196.85,4/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6118,120558,B0BMPYH2CY,1,156.39,156.39,6/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6119,120558,B07ZTQM7C8,3,745.0,2235.0,6/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6120,120558,B076D3L7P8,3,89.0,267.0,6/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6121,120558,B0DPXZDPKQ,2,409.0,818.0,6/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6122,120558,B0CRR3GQQM,1,201.11,201.11,6/7/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6123,120796,B07B5D2HMS,1,24.62,24.62,4/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6124,120796,B0DMNJRZM6,2,49.17,98.34,4/3/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6125,120803,B0C4YPQ34X,3,159.0,477.0,3/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6126,120803,B0B6PBSPD5,1,327.69,327.69,3/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6127,120803,B07D9F4CMN,1,55.98,55.98,3/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6128,120803,B0FBWZWXJF,2,215.0,430.0,3/9/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6129,120824,B0CCJFSXX9,2,28.5,57.0,6/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6130,120824,B0B1TT81Z4,2,20.0,40.0,6/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6131,120824,B01N34V76S,3,608.08,1824.24,6/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6132,120824,B083V9WT25,3,129.0,387.0,6/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6133,120824,B0BSS4CLVR,3,129.0,387.0,6/12/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6134,120859,B0B3HXHJ87,1,93.01,93.01,9/1/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6135,120873,B0CMG7N1BZ,3,38.0,114.0,10/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6136,120873,B0B8NXPWWM,3,40.37,121.11,10/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6137,120873,B0D5YXD49T,1,109.76,109.76,10/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6138,120873,B07LGC1SFS,1,28.57,28.57,10/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6139,120873,B08W2LK1X5,3,234.76,704.28,10/27/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6140,121020,B081N5QZGH,3,99.0,297.0,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6141,121020,B0CYNH9X11,1,,,10/24/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6142,121034,B0DHGG7VCT,1,85.49,85.49,8/8/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6143,121223,B083LTB6CP,3,61.99,185.97,9/11/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6144,121356,B098YPZPXV,2,90.0,180.0,11/20/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6145,121356,B00EVPM6MA,1,545.0,545.0,11/20/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6146,121356,B09NL59DD9,2,87.0,174.0,11/20/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6147,121356,B07DYLLZ8L,1,125.0,125.0,11/20/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
6148,121356,B0CZ9SLFZ3,3,65.0,195.0,11/20/2016,completed,08:40.7,08:40.7,2026-02-04 11:05:17.447592,order_items_csv
